asset_id,local_file,evidence_type,dataset,dataset_doi,source_article_doi,source_institution,licence,subject_id,scan_id,modality,protocol,frame_id,original_frame_path,annotation_source_file,annotation_type,annotation_semantics,annotator,annotator_qualification,transformation,cropping,resizing,overlay_colours,original_or_derived,redistribution_permitted,paper_use_permitted,attribution_text,selection_reason,notes
URS08_R2_f0279::overlay,visuals/ultrasound/real_human_lumbar/expert_overlays/URS08_R2_f0279.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,279,URS08_R2/RUS/2264.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",expert mask dilated by 1 px for visibility and painted over the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Dilation is for display only; metrics never use the dilated mask.
URS08_R2_f0279::sidebyside,visuals/ultrasound/real_human_lumbar/side_by_side/URS08_R2_f0279.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,279,URS08_R2/RUS/2264.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",three-panel composite: raw | expert label | overlay,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,
URS08_R2_f0205::raw,visuals/ultrasound/real_human_lumbar/raw/URS08_R2_f0205.png,A,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,205,URS08_R2/RUS/2186.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists","decoded from MetaImage, flipped vertically (source is bottom-up), cropped","cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),none (greyscale),original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Real human in-vivo transcutaneous lumbar ultrasound frame.
URS08_R2_f0205::label,visuals/ultrasound/real_human_lumbar/expert_labels/URS08_R2_f0205.png,B,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,205,URS08_R2/RUS/2186.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",label value 2 rendered white on black; flipped and cropped identically to the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),white on black,original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,"The source expert annotation, unmodified in content."
URS08_R2_f0205::overlay,visuals/ultrasound/real_human_lumbar/expert_overlays/URS08_R2_f0205.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,205,URS08_R2/RUS/2186.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",expert mask dilated by 1 px for visibility and painted over the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Dilation is for display only; metrics never use the dilated mask.
URS08_R2_f0205::sidebyside,visuals/ultrasound/real_human_lumbar/side_by_side/URS08_R2_f0205.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,205,URS08_R2/RUS/2186.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",three-panel composite: raw | expert label | overlay,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,
URS08_R2_f0050::raw,visuals/ultrasound/real_human_lumbar/raw/URS08_R2_f0050.png,A,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,50,URS08_R2/RUS/1986.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists","decoded from MetaImage, flipped vertically (source is bottom-up), cropped","cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),none (greyscale),original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Real human in-vivo transcutaneous lumbar ultrasound frame.
URS08_R2_f0050::label,visuals/ultrasound/real_human_lumbar/expert_labels/URS08_R2_f0050.png,B,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,50,URS08_R2/RUS/1986.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",label value 2 rendered white on black; flipped and cropped identically to the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),white on black,original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,"The source expert annotation, unmodified in content."
URS08_R2_f0050::overlay,visuals/ultrasound/real_human_lumbar/expert_overlays/URS08_R2_f0050.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,50,URS08_R2/RUS/1986.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",expert mask dilated by 1 px for visibility and painted over the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Dilation is for display only; metrics never use the dilated mask.
URS08_R2_f0050::sidebyside,visuals/ultrasound/real_human_lumbar/side_by_side/URS08_R2_f0050.png,D,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,50,URS08_R2/RUS/1986.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",three-panel composite: raw | expert label | overlay,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),red = expert bone surface,derived,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,
URS08_R2_f0137::raw,visuals/ultrasound/real_human_lumbar/raw/URS08_R2_f0137.png,A,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,137,URS08_R2/RUS/2118.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists","decoded from MetaImage, flipped vertically (source is bottom-up), cropped","cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),none (greyscale),original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,Real human in-vivo transcutaneous lumbar ultrasound frame.
URS08_R2_f0137::label,visuals/ultrasound/real_human_lumbar/expert_labels/URS08_R2_f0137.png,B,KU Leuven / Balgrist lumbar spine ultrasound,doi:10.48804/3XPCAE,10.1038/s41597-025-06047-9,KU Leuven (Robot-Assisted Surgery) + Balgrist University Hospital / University of Zurich,CC-BY-4.0,URS08,R2,RUS,robotic_perpendicular,137,URS08_R2/RUS/2118.png,US/US_labels/URS08_R2.zip,"binary pixel mask, thin contour (MetaImage .mhd/.raw, zlib)","EXPERT-ANNOTATED VISIBLE BONE SURFACE (label value 2 of {1,2}). NOT a puncture target, entry point, trajectory, interspace choice or safety window.","one physician (publication author N.A.C.), who also acquired the handheld scans","physician; single annotator, so NO inter-rater agreement exists",label value 2 rendered white on black; flipped and cropped identically to the frame,"cropped to the live ultrasound sector, rows 150-960 cols 530-960 of the 1920x1080 screen capture; removes scanner UI, depth ruler and the burned-in study/date banner",none (native sector resolution 810x430),white on black,original,"yes, with attribution (CC-BY-4.0)","yes, with attribution","Cavalcanti NA et al. A large, paired dataset of robotic and handheld lumbar spine ultrasound with ground-truth CT benchmarking. KU Leuven RDR, doi:10.48804/3XPCAE. Licensed CC-BY-4.0.",quantile,"The source expert annotation, unmodified in content."
